FIPS,SES,pm25,cmr
18169,Q2,7.62970869377321,237.146631753612
18173,Q1,7.74624518178757,219.902524190972
18175,Q3,7.71655891509542,302.027771722996
18177,Q4,7.88219396378517,233.396385636292
18179,Q1,7.85791270040088,243.997861065909
18181,Q2,7.47044996193797,164.270543793256
18183,Q1,7.65307658555891,232.390192513415
19001,Q1,5.51188471678714,270.588084561958
19005,Q1,5.67009868757958,206.184954980566
19007,Q3,5.78632940228462,271.57718810833
19009,Q1,5.49864122722653,218.042399629821
19011,Q1,6.14730573279602,239.795261386754
19013,Q3,6.19849095099559,208.586173591419
19015,Q1,6.12222983178726,286.7537966869
19017,Q1,6.07525528919523,244.591109304038
19019,Q1,6.02124928705495,250.181922055132
19027,Q1,5.55635300819412,248.13782851365
19033,Q2,5.89964296642811,217.773565259903
19045,Q2,6.7409797538073,295.685333747537
19047,Q1,5.51654943881287,185.26704126314
19049,Q1,6.12927303125765,187.723277262235
19053,Q3,5.66719123686228,231.630237596096
19055,Q1,5.9943120308007,184.800288300555
19057,Q3,6.31698494502826,251.458669006084
19061,Q1,6.19710724704588,205.745904273905
19065,Q1,5.92662298437859,250.673980513601
19071,Q1,5.98646132925161,200.637516885836
19075,Q1,6.08004849339969,230.250978616335
19079,Q1,5.89022582852845,208.03185536718
19083,Q1,5.9235223765847,274.985038659907
19087,Q3,6.24541554206447,297.014451371208
19089,Q1,5.72163922787156,222.776043765841
19091,Q1,5.68197239229867,246.823840945277
19095,Q1,6.13506255679869,236.546394131188
19099,Q2,6.12590054390992,228.975864833213
19103,Q2,6.57741807187366,206.284636006667
19105,Q1,6.2362840903324,226.596052220579
19109,Q1,5.61140972253283,260.448063491451
19111,Q3,6.32332837303199,308.364636845358
19113,Q1,6.52060000673675,195.278896807898
19117,Q3,5.7527645580607,225.896727648871
19119,Q1,5.58150952164065,217.957018852066
19123,Q2,6.06999545461351,186.033561900101
19125,Q1,5.97930359679324,215.306876847546
19127,Q2,6.08817254101439,212.940277727555
19131,Q1,5.81180822983615,231.166393088561
19133,Q1,5.69054887032903,277.863837633814
19137,Q2,5.64729437723232,252.11028786438
19139,Q3,6.50232684512566,267.979035533389
19143,Q1,5.37716393125,224.384990312418
19149,Q1,5.70513563004856,150.063058445364
19151,Q1,5.52509234316656,250.085340934483
19153,Q2,6.39248398888761,216.745846589202
19155,Q3,6.40467529910751,222.035041885205
19159,Q1,5.60984725758256,240.041145581591
19161,Q1,5.54573955683189,204.335714431838
19163,Q3,6.74949176553615,233.569802677087
19167,Q1,5.64815729696677,232.023729971695
19169,Q1,6.21965125993967,206.253047813594
19177,Q2,5.98853784727247,264.134284447802
19179,Q3,6.26094525519524,295.843067762842
19181,Q1,6.11208222856134,179.650617717318
19183,Q1,6.29550417120238,227.533264041533
19187,Q3,5.79353928248827,265.368434324065
19189,Q1,5.7497965480969,213.82921115796
19191,Q1,5.73905427263746,165.326286547898
19193,Q3,6.03892863912849,228.550347570881
20001,Q2,7.52082976222683,233.861223579343
20005,Q2,6.77785307916664,249.821953337845
20007,Q2,5.6605275057054,238.359508757278
20009,Q2,5.34869066953587,219.589827929634
20011,Q3,7.45426239739817,256.560066446575
20013,Q4,6.40334493035341,219.300839199879
20015,Q1,7.66516813423491,246.155582090745
20021,Q3,7.11275554386552,343.994968408952
20023,Q1,3.78481273973686,172.683621327833
20031,Q1,7.35194584346585,238.579400236738
20035,Q3,7.41815469719416,279.988597632687
20037,Q3,7.12084002212159,298.741830882991
20041,Q2,6.99112774458121,232.654988918593
20045,Q3,7.32380139062526,203.976593698165
20051,Q1,4.7982269916401,196.879067205047
20053,Q1,5.60283613229033,266.251354886608
20055,Q3,4.41501026455473,194.295322122226
20057,Q4,4.59619845073991,235.615159607191
20059,Q1,7.17705162781271,249.887596287424
20061,Q4,7.0387345694686,221.120119026839
20079,Q1,7.10484258356266,225.018841810442
20087,Q1,7.18946660527109,212.407598938694
20091,Q1,7.94425322219526,206.198707810462
20099,Q3,7.17255125449339,232.512117094195
20103,Q1,7.35167395306195,254.167867400587
20109,Q1,4.05855964021449,247.835951743516
20111,Q4,7.41037174219383,229.046906614132
20113,Q1,6.40948488248942,205.576788895393
20121,Q1,7.30623809032953,225.90420075189
20123,Q1,5.83834768634612,185.989124276687
20125,Q3,7.66287247880904,280.074241311766
20127,Q1,7.18844033523473,186.748829958319
20129,Q1,3.69674296077575,222.105914669912
20135,Q1,4.33687048865212,233.02206896058
20149,Q1,7.24565892850905,230.673836404363
20155,Q3,6.23715345849653,194.313577322829
20161,Q4,7.10442001188507,186.675563573961
20169,Q2,6.61530330370234,220.260429703113
20173,Q3,7.70683948923762,230.015733022067
20177,Q4,7.26142574548711,218.324633688416
20183,Q1,5.11810380770122,213.988262477244
20189,Q2,4.16698218382416,197.976411878251
20191,Q2,7.51331109958303,203.712160881218
20201,Q1,6.34026127772493,245.966455186656
20205,Q2,7.69161159149056,305.386907552375
20209,Q5,7.94953709110388,242.109871063081
21001,Q5,6.81167727656941,315.68271215159
21003,Q4,7.16085779702444,280.87752294249
21005,Q2,7.66026344347968,356.320477194806
21009,Q4,7.27139804063569,248.503232408934
21011,Q5,7.22193320486336,350.359636557339
21013,Q5,6.32340244218964,447.664370291226
21015,Q1,8.15165489704763,223.545198128683
21019,Q4,7.81093545646594,309.288599489627
21021,Q4,7.34853148002036,258.432176896882
21027,Q3,7.21835204263527,293.973556937675
21029,Q2,8.20323589576534,202.946762184703
21035,Q3,6.68827824369907,261.216463021618
21037,Q3,8.27582456403148,210.204829747674
21043,Q4,7.15516364632215,305.853279357191
21047,Q5,6.92154903971531,276.277648238357
21049,Q4,7.61909753126609,246.650156958071
21051,Q5,6.31723344055063,380.611998468968
21059,Q3,7.93410118919835,245.328949813735
21063,Q5,6.83546592014044,243.172268549363
21065,Q5,6.96887385306754,261.445150463683
21067,Q4,7.88288470219661,179.608226879072
21071,Q5,6.48943271883002,320.509511183671
21073,Q4,7.93114885523721,236.767152612407
21075,Q5,6.78837152683875,314.987038772119
21079,Q4,7.31353556475769,225.601121169982
21081,Q5,7.73231028407772,374.076161079176
21083,Q4,6.88681351429847,268.204787911225
21085,Q4,7.04858891834247,298.583933042327
21089,Q3,7.57026354589809,252.631212770626
21093,Q3,7.41467203592672,226.283344470006
21095,Q5,6.11067926944984,368.46657739469
21099,Q5,7.07344546626799,277.684166936218
21101,Q4,7.83841059899907,296.565824236492
21107,Q4,6.93550443725418,307.601156032345
21111,Q4,8.83660987897555,235.915327560126
21113,Q4,7.76098926409809,182.873405619764
21115,Q5,6.64385921740792,255.96242549864
21117,Q3,8.27862793991548,254.101714614283
21119,Q5,6.26614561153167,289.15748617422
21121,Q5,6.44069258188591,318.858559069886
21123,Q3,7.23628538153098,300.405826688825
21125,Q5,6.73786482101634,277.231360669753
21131,Q5,6.07666979657701,348.61140329453
21133,Q5,6.08144854360504,353.865312702232
21141,Q4,7.25544021719932,255.864266685593
21143,Q2,6.69719843659457,257.793569992185
21145,Q4,7.15346014225848,346.90798989065
21147,Q5,6.39392573159275,356.016028979483
21151,Q4,7.31848907391273,260.311273248757
21155,Q4,7.19376058184955,224.413972024793
21157,Q2,6.90314102462724,349.851216100765
21159,Q5,6.60806986637468,327.654746342223
21161,Q4,7.43739198932797,321.305219414386
21163,Q3,7.47210043466433,273.739255965783
21177,Q4,7.1813877570103,238.676386000316
21179,Q3,7.45217359073039,272.273135766112
21181,Q3,7.41294710305869,284.460796743538
21183,Q4,7.4510822631195,249.960063260996
21185,Q1,8.89231772286036,185.653711404754
21191,Q3,7.70502895286181,344.650237844779
21193,Q5,6.20618092206082,418.923916826944
21195,Q5,6.33735955374429,320.641343502799
21199,Q4,6.78550792169577,277.318360075697
21203,Q5,6.89896757271776,419.426828583178
21205,Q5,6.9271638292928,354.637424699303
21209,Q3,7.89748122014708,233.260083685448
21211,Q2,8.28728836946492,357.51784780892
21213,Q4,7.36587572736868,371.194314811241
21217,Q5,7.00436519880936,236.123180723778
21223,Q3,7.97110530167858,258.588897832456
21225,Q3,7.12566470964391,310.08819238544
21227,Q4,7.31263035089927,267.151850928
21231,Q5,6.61718134615756,297.605287396656
21233,Q3,7.14483658815931,309.003493186181
21235,Q5,6.60805418103162,390.079949781463
21237,Q5,6.62615454088079,361.409076940196
21239,Q2,7.87268215650696,267.526223036452
22001,Q5,6.22633031845495,343.168398164641
22003,Q5,5.56366042592113,212.996207910356
22005,Q2,8.21374906440533,252.64050880456
22007,Q4,7.0587871430962,266.460607564326
22009,Q5,6.0350375421532,354.998535415476
22011,Q3,5.61340061303968,319.493312488554
22013,Q5,5.68704876977315,282.090527062118
22015,Q4,5.80596525067119,259.913553562404
22017,Q5,5.82076548495844,273.858342976478
22019,Q4,6.01892553062392,381.877466299473
22023,Q1,4.94853214564532,269.072278003939
22025,Q5,5.78419251896941,412.769561224945
22027,Q5,5.71343874265392,330.344929156326
22031,Q5,5.72018147552703,315.67882451369
22033,Q5,8.35313224509502,261.247448105715
22039,Q5,6.0742265248689,331.527243748935
22041,Q5,5.87512213321906,557.426037320096
22043,Q4,5.67327236761922,198.485843761212
22045,Q5,6.2549209731181,327.0470778083
22047,Q5,7.97349278653432,213.464927083248
22051,Q4,6.5105307624354,259.820901537216
22053,Q4,5.72480122983133,402.742698353287
22055,Q4,6.75917406138298,285.321295973353
22057,Q3,6.20526118835692,282.208490515101
22059,Q3,5.75282824055072,367.94963345382
22061,Q5,5.98295778080445,188.066051947606
22063,Q2,7.33821989460466,273.735207682556
22065,Q5,6.17470317765164,389.904851210795
22067,Q5,6.12152434343007,434.184009037222
22069,Q5,5.60723482847787,259.269328749927
22071,Q5,6.14045590715036,264.21892751695
22073,Q5,6.10540421294345,252.844936030803
22075,Q3,5.03945085897339,268.29926979175
22077,Q4,7.17233123692335,327.413845975883
22079,Q5,5.8306519815188,309.745613864851
22083,Q5,6.17073076264342,465.530666832057
22085,Q4,5.51149384232534,349.253021799128
22089,Q4,7.25144076767954,275.529669593728
22091,Q5,6.13511799030524,311.445725801211
22093,Q4,7.90807954888665,321.846364180583
22095,Q5,6.92307204819405,316.880733231841
22097,Q5,6.51751800310566,317.873232210963
22099,Q4,6.7044221502003,271.144091394549
22101,Q5,5.51564872768493,259.034766157423
22103,Q2,5.52257545192362,230.826886749025
22105,Q5,6.13688482816322,308.968061103266
22109,Q4,5.58266845796769,306.408288542957
22111,Q4,5.97988801785533,327.929129809968
22113,Q4,5.93187958219778,386.625968478202
22115,Q4,5.37075336723878,303.974054674025
22117,Q5,6.00660374674865,329.996848919531
22119,Q5,5.80143368556589,352.088653500791
22127,Q5,5.66068109404284,301.723789703429
23001,Q3,4.6392865654257,234.340090648565
23003,Q3,3.22624833474214,218.083288856301
23005,Q2,4.75921458277404,157.177835219601
23007,Q2,3.88266932120448,198.853723615846
23009,Q1,3.74102860604548,204.8495785666
23011,Q2,4.4493384056395,231.887992688692
23013,Q2,4.15285777129183,173.051815797483
23015,Q1,4.41512616851128,187.565346947639
23017,Q2,4.05168926819183,189.203494884395
23019,Q3,3.78180273763715,201.24470649755
23023,Q1,4.63815053945713,211.518835889405
23025,Q4,3.92384627284402,256.234912919582
23027,Q2,4.1634597887429,218.514515713687
23029,Q4,3.31273832806691,203.372800971797
23031,Q1,5.16063400266731,181.372347763189
24001,Q3,6.47701644790773,342.543254360794
24003,Q1,8.27673308983125,241.768574795138
24005,Q2,9.15221927601391,231.227211054379
24009,Q1,7.30359263026353,237.509661842409
24011,Q2,7.48499858651379,280.882266472374
24013,Q1,8.43896862482242,246.740669352305
24015,Q2,7.97651484318679,249.398413759276
24017,Q1,7.93774551468239,231.64804968818
24019,Q4,7.14373724999313,227.481212042329
24021,Q1,8.31505349440505,192.172294755361
24023,Q2,6.32515967502408,291.715018972799
24025,Q1,8.74232315825699,224.317879209313
24027,Q1,8.93782631021835,194.991824166091
24029,Q1,8.30180660561224,270.822030366437
24031,Q1,8.99256455555241,157.128729963645
24033,Q3,8.70655642820078,272.256751034023
24035,Q1,7.76251639991781,178.255617370115
24037,Q1,7.27183166951685,245.06246253009
24041,Q1,7.25406130931723,205.898278118585
24043,Q2,7.74652640080559,224.600792855894
24045,Q3,7.0745341721801,271.591507813827
24047,Q1,6.69954988054549,215.904532391537
24510,Q5,9.15538267364851,326.420016054113
25001,Q1,5.76868340576347,189.874470129325
25003,Q2,5.62748185731751,187.731713480127
25005,Q3,7.03872548845383,211.991217733375
25009,Q3,6.87508640823373,191.212843540089
25011,Q2,5.67507846693966,183.30378241459
25013,Q5,6.13558333459342,215.413412576704
25015,Q2,6.17984253748629,211.648824178298
25017,Q1,7.16917106853104,173.00586183182
25021,Q1,7.51826220540275,178.825298889229
25023,Q1,7.17489875499246,215.429178901254
25025,Q5,7.67322627178389,191.679915347034
25027,Q2,6.29076924125441,195.59686965431
26001,Q2,4.36793863960416,260.249685445944
26003,Q1,3.59215870650438,246.17925675942
26005,Q2,6.46128364598956,219.335642313048
26007,Q3,4.27997096702876,245.357422950782
26009,Q2,4.43590581359136,194.209525239732
26011,Q3,5.16769916261149,314.347366607155
26015,Q1,6.67711424809741,213.926848366198
26017,Q3,6.1053637581872,287.709832588426
26019,Q1,4.59179027725745,175.296761592841
26021,Q4,6.81650670728054,248.110840755334
26023,Q3,6.95430592407232,265.632320625645
26025,Q4,6.73191956716775,260.858863888021
26027,Q3,7.33982950182021,291.050798011885
26031,Q4,4.07289594464224,207.597829241885
26033,Q3,3.8964806618257,252.466741079204
26035,Q4,5.02494737202468,335.81507160249
26037,Q1,6.65681791358383,234.282072212739
26041,Q2,4.02007010062523,253.06165543395
26043,Q2,3.79475036232296,239.070478636444
26045,Q2,6.69457748431915,212.183621042776
26047,Q1,4.16900822755051,197.849244356081
26049,Q5,6.69933701490318,286.997873078817
26051,Q3,5.10238832594312,226.428324505049
26055,Q2,4.61989371604967,184.969538319199
26057,Q4,6.1732192552889,317.088891097782
26059,Q3,6.91290652069245,284.675270996166
26061,Q3,3.52376089388565,256.941269224261
26063,Q2,5.39856228531198,297.364332351911
26065,Q4,6.76092919593208,250.86760330831
26067,Q3,6.5263130021087,240.568964138622
26069,Q3,4.64242279456698,267.363554552825
26071,Q1,3.57030206484941,225.622433423029
26073,Q4,5.62830699584739,270.548531850705
26075,Q4,6.79945153517975,247.117268239394
26077,Q4,6.96791626624284,216.821623428557
26079,Q3,4.60617656871274,247.912329894031
26081,Q4,6.81709044101012,218.152744528649
26085,Q3,4.87304333834026,230.564774545254
26087,Q2,6.54424866485393,330.448290837013
26091,Q3,7.11581846668066,268.213883474663
26093,Q1,6.88117834563359,245.17433636884
26099,Q3,7.12392963718346,260.320966527428
26101,Q2,4.82879701763931,260.333149093502
26103,Q2,3.65366038468617,245.515574176025
26105,Q3,4.88922608671388,204.750973571343
26107,Q3,5.36070073947852,269.861880604966
26109,Q2,4.23156525769469,257.046050595197
26111,Q2,5.856922057212,203.840615246777
26113,Q2,4.67481139597791,277.391095238313
26115,Q2,7.7198624955177,255.114440848384
26117,Q4,6.05636586653121,250.139704682219
26121,Q5,6.01703995327,231.54866287854
26123,Q4,5.76963014050552,222.973202891863
26125,Q2,7.09795680788174,229.522108296094
26127,Q3,5.17922828797775,264.548054189647
26131,Q1,3.57510696566365,268.702340768849
26135,Q3,4.34725035010261,276.306293178531
26139,Q1,6.39170923632488,180.340481821127
26145,Q5,6.38864061146359,252.276120771138
26147,Q3,6.67015669789789,304.912993194964
26149,Q3,7.24062754038426,279.256614493547
26151,Q3,6.00974268554337,282.656653507985
26155,Q3,6.67801522658293,273.598366405172
26157,Q3,6.2524559664968,282.636738893057
26159,Q4,6.70460691145273,285.513501050889
26161,Q2,7.15654683636924,201.185428423295
26163,Q5,7.77144344129341,314.860173624955
26165,Q4,4.70915239637633,232.715570116616
27001,Q2,4.27028741215028,196.753526251884
27003,Q1,7.00350280709088,145.809112576423
27005,Q2,4.73838292215198,184.876305383649
27007,Q4,4.07050702962479,191.33145487844
27009,Q2,6.24582226712313,215.333254869847
27013,Q2,6.09283292857613,178.1416740035
27015,Q1,5.83238197192918,145.829016680724
27017,Q2,4.60990496342409,238.749675371161
27019,Q1,6.87856724221989,158.085161136834
27021,Q2,4.41761946466195,156.868009158878
27023,Q1,5.59579592420111,163.003501126099
27025,Q1,5.97837809704219,169.836152657582
27027,Q2,5.36035000530573,172.897056943774
27029,Q3,4.10771486098295,196.799914214251
27033,Q1,5.44983998807065,184.209511324892
27035,Q2,4.78633702726661,188.017077284869
27037,Q1,7.15470970749595,140.151231797393
27039,Q1,6.37760513018181,166.74614303822
27041,Q1,5.18864365683063,187.988862052195
27045,Q1,5.99254206068796,188.483436202336
27047,Q1,5.97602443744637,185.09252788183
27049,Q1,6.42304746831724,176.663739411743
27053,Q2,7.30468792112116,143.054910103395
27059,Q1,6.14185545832406,148.53693880666
27061,Q1,4.13939867843199,192.694460481267
27065,Q2,5.1417786050203,218.890612266523
27067,Q2,5.71025957645406,196.069625948626
27069,Q1,4.17949788940247,186.212108471854
27075,Q1,3.77135493640957,179.495112156398
27079,Q1,6.35591198614569,158.831050452287
27083,Q1,5.42377815014017,179.704210501561
27085,Q1,6.18791848412882,170.489560371304
27091,Q1,5.71320546213769,194.603687244039
27093,Q1,6.04515890742797,163.48497215434
27097,Q2,5.43022203810643,162.34866809128
27099,Q3,6.04977722112557,139.761728237592
27101,Q1,5.25984982620242,167.658800872125
27103,Q1,6.13478377130538,167.546993374762
27105,Q3,5.32224364438896,127.816129300354
27109,Q1,6.43472706288599,142.547045559648
27111,Q1,4.92617789177552,215.390302439313
27115,Q2,4.76763989583747,205.370499832367
27119,Q2,4.6472724562627,194.328744623305
27123,Q4,7.48692891873742,159.302944120284
27127,Q2,5.66293718287777,203.797529500596
27129,Q1,5.80115372242131,220.064404526646
27131,Q2,6.54521529924651,172.700294797347
27135,Q1,3.89478261951563,222.531494659265
27137,Q2,4.58186377079449,216.084988930971
27139,Q1,6.9097905611507,155.598230619716
27141,Q1,6.61460361974625,175.20568644486
27145,Q2,6.19434379130942,154.081702519095
27147,Q1,6.27760226927917,183.211932085086
27149,Q1,5.22812348482701,270.3897910279
27153,Q2,5.17275141080437,159.299947423607
27155,Q1,4.97374288494178,220.399989642834
27161,Q1,6.1451350341511,205.087089275779
27163,Q1,6.95289461034544,142.579007206455
27169,Q2,6.04511172938896,218.135475875603
27171,Q1,6.79721380138935,183.39355209856
28001,Q5,5.88072437752935,337.323631889093
28003,Q4,6.5479377132312,328.820481636971
28005,Q5,5.88139941474197,291.989674016919
28007,Q5,6.04007649915855,317.703456818657
28011,Q5,6.99709512322188,398.97512536682
28013,Q5,6.15863927741677,390.605262381553
28015,Q5,6.22373520175128,289.412156611361
28017,Q5,6.47469217186741,345.314852387814
28025,Q5,6.79566045185902,371.336177716574
28027,Q5,7.07768827834321,291.646662147939
28029,Q5,6.24722473248579,352.627189700409
28031,Q5,6.38557686508488,344.826620633175
28033,Q3,7.17802132639488,311.68231504108
28035,Q5,6.37287359695457,274.922238671174
28039,Q3,6.22431238145128,347.699780376466
28041,Q4,5.92946069587428,338.329433232707
28043,Q5,6.31602635682356,304.368647941824
28045,Q4,5.68821543447671,291.102990979419
28047,Q5,6.07166657939779,299.305216549937
28049,Q5,6.86608069035413,298.908445853349
28055,Q5,6.55698446853684,324.810063413232
28057,Q3,6.5974432749978,348.212096088621
28059,Q4,6.16055318508892,280.302438412702
28061,Q5,6.26092058466947,364.066946511866
28067,Q5,6.46413870721991,265.999032763438
28069,Q5,6.13993180654604,337.473518819478
28071,Q4,6.26864054474711,298.170800108376
28073,Q4,6.2301978396522,254.087586195855
28075,Q5,6.35576280134754,369.561061627816
28077,Q5,6.24774745336586,387.193690357981
28081,Q5,6.76714516514751,310.476596738112
28083,Q5,6.63833650808258,438.371882372087
28085,Q5,6.08287679921756,317.730738582252
28087,Q5,6.76783046609006,290.912556108972
28089,Q4,6.80590585443148,294.208511941168
28091,Q5,6.14911246147577,305.635010692503
28093,Q5,6.44755836093178,359.174148763337
28095,Q5,6.66745818189671,299.501286441315
28099,Q5,6.44216969615452,381.991759404857
28101,Q4,6.41089665555182,371.205947829742
28105,Q5,6.53676919048978,279.521938120923
28107,Q5,6.49801846748802,374.009285394341
28109,Q4,6.0004846780552,325.413800020359
28113,Q5,6.27692664019961,311.864277836216
28115,Q4,6.57219368811664,228.138309460347
28117,Q5,6.60738321891751,277.544288299049
28119,Q5,6.77285030482474,451.997123384468
28121,Q3,6.73248759961423,303.940183654665
28123,Q5,6.39634957053835,405.495760024805
28127,Q5,6.3535091551726,528.422002099861
28133,Q5,6.95483183220926,418.121977510476
28137,Q4,6.7638093738084,331.068000231449
28139,Q5,6.43760162100436,440.137798522379
28145,Q5,6.52657882291372,322.080221728315
28149,Q5,6.25575115656365,366.217755223188
28151,Q5,6.85950683541273,300.287136760157
28153,Q5,6.0351390022065,354.180950203636
28157,Q5,5.84881040645179,376.373051398729
28163,Q5,6.59518590342729,354.761173382081
29001,Q3,6.02562856954845,221.296580572423
29003,Q1,6.50845918420183,228.549245102669
29007,Q3,6.41786115404752,234.689412892519
29009,Q3,6.31207173879909,314.697249203592
29011,Q3,6.76455089486239,258.218099571951
29013,Q3,6.84651363043818,284.989323236393
29015,Q2,6.1510115897187,263.501437951903
29017,Q3,6.79106553355673,390.245549528806
29019,Q3,6.69047666818025,195.881558413193
29021,Q3,6.77349781065036,288.622382974618
29023,Q5,6.80788554869369,315.688329966894
29027,Q2,6.55151369243408,249.59701732349
29029,Q1,6.01085004605935,230.459032069174
29031,Q3,7.34216069196986,254.159887560436
29037,Q1,7.5472623240749,235.150841717531
29041,Q1,6.28612041311893,254.738121567958
29043,Q2,6.65207581059775,267.624760987742
29047,Q1,7.60394763216813,195.714465986379
29051,Q2,6.61493229311693,228.884548452835
29055,Q3,5.89071189505672,314.430165818153
29061,Q2,6.18427061045442,254.026246340183
29063,Q1,6.63258155356944,226.848761220427
29069,Q5,7.3223339256144,412.75540345996
29071,Q2,6.99113394427791,272.317782534038
29077,Q3,6.98977223867757,238.142070721538
29083,Q3,6.47774424152851,293.005727259957
29089,Q3,6.4768910330121,271.982938490015
29091,Q4,5.88171850098967,291.376483611936
29095,Q4,7.7055438380722,232.591769267761
29097,Q4,7.07854809007853,311.652100264936
29099,Q2,7.53342816821446,304.253422150578
29101,Q2,6.94955714443198,264.331553802811
29103,Q2,6.14187940073878,313.547756041592
29105,Q3,5.82845138197627,306.505931840016
29107,Q2,6.96979010011253,261.999037783322
29109,Q4,6.52392988691887,231.577444894798
29113,Q2,7.35906665883752,252.471862578522
29117,Q4,6.15995198385602,227.945016146848
29125,Q2,6.01865331749725,238.0388387424
29127,Q4,6.55599598179929,239.788286462042
29131,Q3,6.18586745002109,340.317887883429
29133,Q5,7.4218834595692,466.03350894033
29135,Q2,6.46106813534586,277.476264197756
29137,Q2,6.3132263031422,257.180346491279
29145,Q3,6.86975444167118,313.141073247468
29147,Q2,5.9827524500055,268.135449212221
29153,Q2,5.59766412569632,278.927213595564
29157,Q1,7.03332274628712,272.297500623308
29159,Q3,6.50777920409271,266.953303793399
29161,Q3,5.81632041011488,270.559629768998
29163,Q3,6.5519182638751,227.410841450631
29165,Q1,7.74188075402066,187.840783639361
